time,f_inst_Hz
69.8700,3.120125
69.8800,3.120500
69.8900,3.120875
69.9000,3.121250
69.9100,3.121625
69.9200,3.122000
69.9300,3.122375
69.9400,3.122750
69.9500,3.123125
69.9600,3.123500
69.9700,3.123875
69.9800,3.124250
69.9900,3.124625
70.0000,3.125000
70.0100,3.125375
70.0200,3.125750
70.0300,3.126125
70.0400,3.126500
70.0500,3.126875
70.0600,3.127250
70.0700,3.127625
70.0800,3.128000
70.0900,3.128375
70.1000,3.128750
70.1100,3.129125
70.1200,3.129500
70.1300,3.129875
70.1400,3.130250
70.1500,3.130625
70.1600,3.131000
70.1700,3.131375
70.1800,3.131750
70.1900,3.132125
70.2000,3.132500
70.2100,3.132875
70.2200,3.133250
70.2300,3.133625
70.2400,3.134000
70.2500,3.134375
70.2600,3.134750
70.2700,3.135125
70.2800,3.135500
70.2900,3.135875
70.3000,3.136250
70.3100,3.136625
70.3200,3.137000
70.3300,3.137375
70.3400,3.137750
70.3500,3.138125
70.3600,3.138500
70.3700,3.138875
70.3800,3.139250
70.3900,3.139625
70.4000,3.140000
70.4100,3.140375
70.4200,3.140750
70.4300,3.141125
70.4400,3.141500
70.4500,3.141875
70.4600,3.142250
70.4700,3.142625
70.4800,3.143000
70.4900,3.143375
70.5000,3.143750
70.5100,3.144125
70.5200,3.144500
70.5300,3.144875
70.5400,3.145250
70.5500,3.145625
70.5600,3.146000
70.5700,3.146375
70.5800,3.146750
70.5900,3.147125
70.6000,3.147500
70.6100,3.147875
70.6200,3.148250
70.6300,3.148625
70.6400,3.149000
70.6500,3.149375
70.6600,3.149750
70.6700,3.150125
70.6800,3.150500
70.6900,3.150875
70.7000,3.151250
70.7100,3.151625
70.7200,3.152000
70.7300,3.152375
70.7400,3.152750
70.7500,3.153125
70.7600,3.153500
70.7700,3.153875
70.7800,3.154250
70.7900,3.154625
70.8000,3.155000
70.8100,3.155375
70.8200,3.155750
70.8300,3.156125
70.8400,3.156500
70.8500,3.156875
70.8600,3.157250
70.8700,3.157625
70.8800,3.158000
70.8900,3.158375
70.9000,3.158750
70.9100,3.159125
70.9200,3.159500
70.9300,3.159875
70.9400,3.160250
70.9500,3.160625
70.9600,3.161000
70.9700,3.161375
70.9800,3.161750
70.9900,3.162125
71.0000,3.162500
71.0100,3.162875
71.0200,3.163250
71.0300,3.163625
71.0400,3.164000
71.0500,3.164375
71.0600,3.164750
71.0700,3.165125
71.0800,3.165500
71.0900,3.165875
71.1000,3.166250
71.1100,3.166625
71.1200,3.167000
71.1300,3.167375
71.1400,3.167750
71.1500,3.168125
71.1600,3.168500
71.1700,3.168875
71.1800,3.169250
71.1900,3.169625
71.2000,3.170000
71.2100,3.170375
71.2200,3.170750
71.2300,3.171125
71.2400,3.171500
71.2500,3.171875
71.2600,3.172250
71.2700,3.172625
71.2800,3.173000
71.2900,3.173375
71.3000,3.173750
71.3100,3.174125
71.3200,3.174500
71.3300,3.174875
71.3400,3.175250
71.3500,3.175625
71.3600,3.176000
71.3700,3.176375
71.3800,3.176750
71.3900,3.177125
71.4000,3.177500
71.4100,3.177875
71.4200,3.178250
71.4300,3.178625
71.4400,3.179000
71.4500,3.179375
71.4600,3.179750
71.4700,3.180125
71.4800,3.180500
71.4900,3.180875
71.5000,3.181250
71.5100,3.181625
71.5200,3.182000
71.5300,3.182375
71.5400,3.182750
71.5500,3.183125
71.5600,3.183500
71.5700,3.183875
71.5800,3.184250
71.5900,3.184625
71.6000,3.185000
71.6100,3.185375
71.6200,3.185750
71.6300,3.186125
71.6400,3.186500
71.6500,3.186875
71.6600,3.187250
71.6700,3.187625
71.6800,3.188000
71.6900,3.188375
71.7000,3.188750
71.7100,3.189125
71.7200,3.189500
71.7300,3.189875
71.7400,3.190250
71.7500,3.190625
71.7600,3.191000
71.7700,3.191375
71.7800,3.191750
71.7900,3.192125
71.8000,3.192500
71.8100,3.192875
71.8200,3.193250
71.8300,3.193625
71.8400,3.194000
71.8500,3.194375
71.8600,3.194750
71.8700,3.195125
71.8800,3.195500
71.8900,3.195875
71.9000,3.196250
71.9100,3.196625
71.9200,3.197000
71.9300,3.197375
71.9400,3.197750
71.9500,3.198125
71.9600,3.198500
71.9700,3.198875
71.9800,3.199250
71.9900,3.199625
72.0000,3.200000
72.0100,3.200375
72.0200,3.200750
72.0300,3.201125
72.0400,3.201500
72.0500,3.201875
72.0600,3.202250
72.0700,3.202625
72.0800,3.203000
72.0900,3.203375
72.1000,3.203750
72.1100,3.204125
72.1200,3.204500
72.1300,3.204875
72.1400,3.205250
72.1500,3.205625
72.1600,3.206000
72.1700,3.206375
72.1800,3.206750
72.1900,3.207125
72.2000,3.207500
72.2100,3.207875
72.2200,3.208250
72.2300,3.208625
72.2400,3.209000
72.2500,3.209375
72.2600,3.209750
72.2700,3.210125
72.2800,3.210500
72.2900,3.210875
72.3000,3.211250
72.3100,3.211625
72.3200,3.212000
72.3300,3.212375
72.3400,3.212750
72.3500,3.213125
72.3600,3.213500
72.3700,3.213875
72.3800,3.214250
72.3900,3.214625
72.4000,3.215000
72.4100,3.215375
72.4200,3.215750
72.4300,3.216125
72.4400,3.216500
72.4500,3.216875
72.4600,3.217250
72.4700,3.217625
72.4800,3.218000
72.4900,3.218375
72.5000,3.218750
72.5100,3.219125
72.5200,3.219500
72.5300,3.219875
72.5400,3.220250
72.5500,3.220625
72.5600,3.221000
72.5700,3.221375
72.5800,3.221750
72.5900,3.222125
72.6000,3.222500
72.6100,3.222875
72.6200,3.223250
72.6300,3.223625
72.6400,3.224000
72.6500,3.224375
72.6600,3.224750
72.6700,3.225125
72.6800,3.225500
72.6900,3.225875
72.7000,3.226250
72.7100,3.226625
72.7200,3.227000
72.7300,3.227375
72.7400,3.227750
72.7500,3.228125
72.7600,3.228500
72.7700,3.228875
72.7800,3.229250
72.7900,3.229625
72.8000,3.230000
72.8100,3.230375
72.8200,3.230750
72.8300,3.231125
72.8400,3.231500
72.8500,3.231875
72.8600,3.232250
72.8700,3.232625
72.8800,3.233000
72.8900,3.233375
72.9000,3.233750
72.9100,3.234125
72.9200,3.234500
72.9300,3.234875
72.9400,3.235250
72.9500,3.235625
72.9600,3.236000
72.9700,3.236375
72.9800,3.236750
72.9900,3.237125
73.0000,3.237500
73.0100,3.237875
73.0200,3.238250
73.0300,3.238625
73.0400,3.239000
73.0500,3.239375
73.0600,3.239750
73.0700,3.240125
73.0800,3.240500
73.0900,3.240875
73.1000,3.241250
73.1100,3.241625
73.1200,3.242000
73.1300,3.242375
73.1400,3.242750
73.1500,3.243125
73.1600,3.243500
73.1700,3.243875
73.1800,3.244250
73.1900,3.244625
73.2000,3.245000
73.2100,3.245375
73.2200,3.245750
73.2300,3.246125
73.2400,3.246500
73.2500,3.246875
73.2600,3.247250
73.2700,3.247625
73.2800,3.248000
73.2900,3.248375
73.3000,3.248750
73.3100,3.249125
73.3200,3.249500
73.3300,3.249875
73.3400,3.250250
73.3500,3.250625
73.3600,3.251000
73.3700,3.251375
73.3800,3.251750
73.3900,3.252125
73.4000,3.252500
73.4100,3.252875
73.4200,3.253250
73.4300,3.253625
73.4400,3.254000
73.4500,3.254375
73.4600,3.254750
73.4700,3.255125
73.4800,3.255500
73.4900,3.255875
73.5000,3.256250
73.5100,3.256625
73.5200,3.257000
73.5300,3.257375
73.5400,3.257750
73.5500,3.258125
73.5600,3.258500
73.5700,3.258875
73.5800,3.259250
73.5900,3.259625
73.6000,3.260000
73.6100,3.260375
73.6200,3.260750
73.6300,3.261125
73.6400,3.261500
73.6500,3.261875
73.6600,3.262250
73.6700,3.262625
73.6800,3.263000
73.6900,3.263375
73.7000,3.263750
73.7100,3.264125
73.7200,3.264500
73.7300,3.264875
73.7400,3.265250
73.7500,3.265625
73.7600,3.266000
73.7700,3.266375
73.7800,3.266750
73.7900,3.267125
73.8000,3.267500
73.8100,3.267875
73.8200,3.268250
73.8300,3.268625
73.8400,3.269000
73.8500,3.269375
73.8600,3.269750
73.8700,3.270125
73.8800,3.270500
73.8900,3.270875
73.9000,3.271250
73.9100,3.271625
73.9200,3.272000
73.9300,3.272375
73.9400,3.272750
73.9500,3.273125
73.9600,3.273500
73.9700,3.273875
73.9800,3.274250
73.9900,3.274625
74.0000,3.275000
74.0100,3.275375
74.0200,3.275750
74.0300,3.276125
74.0400,3.276500
74.0500,3.276875
74.0600,3.277250
74.0700,3.277625
74.0800,3.278000
74.0900,3.278375
74.1000,3.278750
74.1100,3.279125
74.1200,3.279500
74.1300,3.279875
74.1400,3.280250
74.1500,3.280625
74.1600,3.281000
74.1700,3.281375
74.1800,3.281750
74.1900,3.282125
74.2000,3.282500
74.2100,3.282875
74.2200,3.283250
74.2300,3.283625
74.2400,3.284000
74.2500,3.284375
74.2600,3.284750
74.2700,3.285125
74.2800,3.285500
74.2900,3.285875
74.3000,3.286250
74.3100,3.286625
74.3200,3.287000
74.3300,3.287375
74.3400,3.287750
74.3500,3.288125
74.3600,3.288500
74.3700,3.288875
74.3800,3.289250
74.3900,3.289625
74.4000,3.290000
74.4100,3.290375
74.4200,3.290750
74.4300,3.291125
74.4400,3.291500
74.4500,3.291875
74.4600,3.292250
74.4700,3.292625
74.4800,3.293000
74.4900,3.293375
74.5000,3.293750
74.5100,3.294125
74.5200,3.294500
74.5300,3.294875
74.5400,3.295250
74.5500,3.295625
74.5600,3.296000
74.5700,3.296375
74.5800,3.296750
74.5900,3.297125
74.6000,3.297500
74.6100,3.297875
74.6200,3.298250
74.6300,3.298625
74.6400,3.299000
74.6500,3.299375
74.6600,3.299750
74.6700,3.300125
74.6800,3.300500
74.6900,3.300875
74.7000,3.301250
74.7100,3.301625
74.7200,3.302000
74.7300,3.302375
74.7400,3.302750
74.7500,3.303125
74.7600,3.303500
74.7700,3.303875
74.7800,3.304250
74.7900,3.304625
74.8000,3.305000
74.8100,3.305375
74.8200,3.305750
74.8300,3.306125
74.8400,3.306500
74.8500,3.306875
74.8600,3.307250
74.8700,3.307625
74.8800,3.308000
74.8900,3.308375
74.9000,3.308750
74.9100,3.309125
74.9200,3.309500
74.9300,3.309875
74.9400,3.310250
74.9500,3.310625
74.9600,3.311000
74.9700,3.311375
74.9800,3.311750
74.9900,3.312125
75.0000,3.312500
75.0100,3.312875
75.0200,3.313250
75.0300,3.313625
75.0400,3.314000
75.0500,3.314375
75.0600,3.314750
75.0700,3.315125
75.0800,3.315500
75.0900,3.315875
75.1000,3.316250
75.1100,3.316625
75.1200,3.317000
75.1300,3.317375
75.1400,3.317750
75.1500,3.318125
75.1600,3.318500
75.1700,3.318875
75.1800,3.319250
75.1900,3.319625
75.2000,3.320000
75.2100,3.320375
75.2200,3.320750
75.2300,3.321125
75.2400,3.321500
75.2500,3.321875
75.2600,3.322250
75.2700,3.322625
75.2800,3.323000
75.2900,3.323375
75.3000,3.323750
75.3100,3.324125
75.3200,3.324500
75.3300,3.324875
75.3400,3.325250
75.3500,3.325625
75.3600,3.326000
75.3700,3.326375
75.3800,3.326750
75.3900,3.327125
75.4000,3.327500
75.4100,3.327875
75.4200,3.328250
75.4300,3.328625
75.4400,3.329000
75.4500,3.329375
75.4600,3.329750
75.4700,3.330125
75.4800,3.330500
75.4900,3.330875
75.5000,3.331250
75.5100,3.331625
75.5200,3.332000
75.5300,3.332375
75.5400,3.332750
75.5500,3.333125
75.5600,3.333500
75.5700,3.333875
75.5800,3.334250
75.5900,3.334625
75.6000,3.335000
75.6100,3.335375
75.6200,3.335750
75.6300,3.336125
75.6400,3.336500
75.6500,3.336875
75.6600,3.337250
75.6700,3.337625
75.6800,3.338000
75.6900,3.338375
75.7000,3.338750
75.7100,3.339125
75.7200,3.339500
75.7300,3.339875
75.7400,3.340250
75.7500,3.340625
75.7600,3.341000
75.7700,3.341375
75.7800,3.341750
75.7900,3.342125
75.8000,3.342500
75.8100,3.342875
75.8200,3.343250
75.8300,3.343625
75.8400,3.344000
75.8500,3.344375
75.8600,3.344750
75.8700,3.345125
75.8800,3.345500
75.8900,3.345875
75.9000,3.346250
75.9100,3.346625
75.9200,3.347000
75.9300,3.347375
75.9400,3.347750
75.9500,3.348125
75.9600,3.348500
75.9700,3.348875
75.9800,3.349250
75.9900,3.349625
76.0000,3.350000
76.0100,3.350375
76.0200,3.350750
76.0300,3.351125
76.0400,3.351500
76.0500,3.351875
76.0600,3.352250
76.0700,3.352625
76.0800,3.353000
76.0900,3.353375
76.1000,3.353750
76.1100,3.354125
76.1200,3.354500
76.1300,3.354875
76.1400,3.355250
76.1500,3.355625
76.1600,3.356000
76.1700,3.356375
76.1800,3.356750
76.1900,3.357125
76.2000,3.357500
76.2100,3.357875
76.2200,3.358250
76.2300,3.358625
76.2400,3.359000
76.2500,3.359375
76.2600,3.359750
76.2700,3.360125
76.2800,3.360500
76.2900,3.360875
76.3000,3.361250
76.3100,3.361625
76.3200,3.362000
76.3300,3.362375
76.3400,3.362750
76.3500,3.363125
76.3600,3.363500
76.3700,3.363875
76.3800,3.364250
76.3900,3.364625
76.4000,3.365000
76.4100,3.365375
76.4200,3.365750
76.4300,3.366125
76.4400,3.366500
76.4500,3.366875
76.4600,3.367250
76.4700,3.367625
76.4800,3.368000
76.4900,3.368375
76.5000,3.368750
76.5100,3.369125
76.5200,3.369500
76.5300,3.369875
76.5400,3.370250
76.5500,3.370625
76.5600,3.371000
76.5700,3.371375
76.5800,3.371750
76.5900,3.372125
76.6000,3.372500
76.6100,3.372875
76.6200,3.373250
76.6300,3.373625
76.6400,3.374000
76.6500,3.374375
76.6600,3.374750
76.6700,3.375125
76.6800,3.375500
76.6900,3.375875
76.7000,3.376250
76.7100,3.376625
76.7200,3.377000
76.7300,3.377375
76.7400,3.377750
76.7500,3.378125
76.7600,3.378500
76.7700,3.378875
76.7800,3.379250
76.7900,3.379625
76.8000,3.380000
76.8100,3.380375
76.8200,3.380750
76.8300,3.381125
76.8400,3.381500
76.8500,3.381875
76.8600,3.382250
76.8700,3.382625
76.8800,3.383000
76.8900,3.383375
76.9000,3.383750
76.9100,3.384125
76.9200,3.384500
76.9300,3.384875
76.9400,3.385250
76.9500,3.385625
76.9600,3.386000
76.9700,3.386375
76.9800,3.386750
76.9900,3.387125
77.0000,3.387500
77.0100,3.387875
77.0200,3.388250
77.0300,3.388625
77.0400,3.389000
77.0500,3.389375
77.0600,3.389750
77.0700,3.390125
77.0800,3.390500
77.0900,3.390875
77.1000,3.391250
77.1100,3.391625
77.1200,3.392000
77.1300,3.392375
77.1400,3.392750
77.1500,3.393125
77.1600,3.393500
77.1700,3.393875
77.1800,3.394250
77.1900,3.394625
77.2000,3.395000
77.2100,3.395375
77.2200,3.395750
77.2300,3.396125
77.2400,3.396500
77.2500,3.396875
77.2600,3.397250
77.2700,3.397625
77.2800,3.398000
77.2900,3.398375
77.3000,3.398750
77.3100,3.399125
77.3200,3.399500
77.3300,3.399875
77.3400,3.400250
77.3500,3.400625
77.3600,3.401000
77.3700,3.401375
77.3800,3.401750
77.3900,3.402125
77.4000,3.402500
77.4100,3.402875
77.4200,3.403250
77.4300,3.403625
77.4400,3.404000
77.4500,3.404375
77.4600,3.404750
77.4700,3.405125
77.4800,3.405500
77.4900,3.405875
77.5000,3.406250
77.5100,3.406625
77.5200,3.407000
77.5300,3.407375
77.5400,3.407750
77.5500,3.408125
77.5600,3.408500
77.5700,3.408875
77.5800,3.409250
77.5900,3.409625
77.6000,3.410000
77.6100,3.410375
77.6200,3.410750
77.6300,3.411125
77.6400,3.411500
77.6500,3.411875
77.6600,3.412250
77.6700,3.412625
77.6800,3.413000
77.6900,3.413375
77.7000,3.413750
77.7100,3.414125
77.7200,3.414500
77.7300,3.414875
77.7400,3.415250
77.7500,3.415625
77.7600,3.416000
77.7700,3.416375
77.7800,3.416750
77.7900,3.417125
77.8000,3.417500
77.8100,3.417875
77.8200,3.418250
77.8300,3.418625
77.8400,3.419000
77.8500,3.419375
77.8600,3.419750
77.8700,3.420125
77.8800,3.420500
77.8900,3.420875
77.9000,3.421250
77.9100,3.421625
77.9200,3.422000
77.9300,3.422375
77.9400,3.422750
77.9500,3.423125
77.9600,3.423500
77.9700,3.423875
77.9800,3.424250
77.9900,3.424625
78.0000,3.425000
78.0100,3.425375
78.0200,3.425750
78.0300,3.426125
78.0400,3.426500
78.0500,3.426875
78.0600,3.427250
78.0700,3.427625
78.0800,3.428000
78.0900,3.428375
78.1000,3.428750
78.1100,3.429125
78.1200,3.429500
78.1300,3.429875
78.1400,3.430250
78.1500,3.430625
78.1600,3.431000
78.1700,3.431375
78.1800,3.431750
78.1900,3.432125
78.2000,3.432500
78.2100,3.432875
78.2200,3.433250
78.2300,3.433625
78.2400,3.434000
78.2500,3.434375
78.2600,3.434750
78.2700,3.435125
78.2800,3.435500
78.2900,3.435875
78.3000,3.436250
78.3100,3.436625
78.3200,3.437000
78.3300,3.437375
78.3400,3.437750
78.3500,3.438125
78.3600,3.438500
78.3700,3.438875
78.3800,3.439250
78.3900,3.439625
78.4000,3.440000
78.4100,3.440375
78.4200,3.440750
78.4300,3.441125
78.4400,3.441500
78.4500,3.441875
78.4600,3.442250
78.4700,3.442625
78.4800,3.443000
78.4900,3.443375
78.5000,3.443750
78.5100,3.444125
78.5200,3.444500
78.5300,3.444875
78.5400,3.445250
78.5500,3.445625
78.5600,3.446000
78.5700,3.446375
78.5800,3.446750
78.5900,3.447125
78.6000,3.447500
78.6100,3.447875
78.6200,3.448250
78.6300,3.448625
78.6400,3.449000
78.6500,3.449375
78.6600,3.449750
78.6700,3.450125
78.6800,3.450500
78.6900,3.450875
78.7000,3.451250
78.7100,3.451625
78.7200,3.452000
78.7300,3.452375
78.7400,3.452750
78.7500,3.453125
78.7600,3.453500
78.7700,3.453875
78.7800,3.454250
78.7900,3.454625
78.8000,3.455000
78.8100,3.455375
78.8200,3.455750
78.8300,3.456125
78.8400,3.456500
78.8500,3.456875
78.8600,3.457250
78.8700,3.457625
78.8800,3.458000
78.8900,3.458375
78.9000,3.458750
78.9100,3.459125
78.9200,3.459500
78.9300,3.459875
78.9400,3.460250
78.9500,3.460625
78.9600,3.461000
78.9700,3.461375
78.9800,3.461750
78.9900,3.462125
79.0000,3.462500
79.0100,3.462875
79.0200,3.463250
79.0300,3.463625
79.0400,3.464000
79.0500,3.464375
79.0600,3.464750
79.0700,3.465125
79.0800,3.465500
79.0900,3.465875
79.1000,3.466250
79.1100,3.466625
79.1200,3.467000
79.1300,3.467375
79.1400,3.467750
79.1500,3.468125
79.1600,3.468500
79.1700,3.468875
79.1800,3.469250
79.1900,3.469625
79.2000,3.470000
79.2100,3.470375
79.2200,3.470750
79.2300,3.471125
79.2400,3.471500
79.2500,3.471875
79.2600,3.472250
79.2700,3.472625
79.2800,3.473000
79.2900,3.473375
79.3000,3.473750
79.3100,3.474125
79.3200,3.474500
79.3300,3.474875
79.3400,3.475250
79.3500,3.475625
79.3600,3.476000
79.3700,3.476375
79.3800,3.476750
79.3900,3.477125
79.4000,3.477500
79.4100,3.477875
79.4200,3.478250
79.4300,3.478625
79.4400,3.479000
79.4500,3.479375
79.4600,3.479750
79.4700,3.480125
79.4800,3.480500
79.4900,3.480875
79.5000,3.481250
79.5100,3.481625
79.5200,3.482000
79.5300,3.482375
79.5400,3.482750
79.5500,3.483125
79.5600,3.483500
79.5700,3.483875
79.5800,3.484250
79.5900,3.484625
79.6000,3.485000
79.6100,3.485375
79.6200,3.485750
79.6300,3.486125
79.6400,3.486500
79.6500,3.486875
79.6600,3.487250
79.6700,3.487625
79.6800,3.488000
79.6900,3.488375
79.7000,3.488750
79.7100,3.489125
79.7200,3.489500
79.7300,3.489875
79.7400,3.490250
79.7500,3.490625
79.7600,3.491000
79.7700,3.491375
79.7800,3.491750
79.7900,3.492125
79.8000,3.492500
79.8100,3.492875
79.8200,3.493250
79.8300,3.493625
79.8400,3.494000
79.8500,3.494375
79.8600,3.494750
79.8700,3.495125
79.8800,3.495500
79.8900,3.495875
79.9000,3.496250
79.9100,3.496625
79.9200,3.497000
79.9300,3.497375
79.9400,3.497750
79.9500,3.498125
79.9600,3.498500
79.9700,3.498875
79.9800,3.499250
79.9900,3.499625
80.0000,3.500000
